chat_id,usuario_id,usuario,primeiro_nome,mensagem,data
-1002530076717,1095461678,Enho_D,Enzo,Testando,2025-03-17 21:53:17
-1002530076717,1095461678,Enho_D,Enzo,Testado,2025-03-17 21:53:20
-1002530076717,1095461678,Enho_D,Enzo,Funfou :),2025-03-17 21:53:25
-1002530076717,1095461678,Enho_D,Enzo,"Larari Toto, Lararara",2025-03-17 21:54:11
